doi;coo_authors;num_authors;num_citation;num_institution;date;
10.1109/CVPRW56347.2022.00102;Boaz Arad, Radu Timofte, Rony Yahel, Nimrod Morag, Amir Bernat, Yuanhao Cai, Jing Lin, Zudi Lin, Haoqian Wang, Yulun Zhang, Hanspeter Pfister, Luc Van Gool, Shuai Liu 0009, Yongqiang Li, Chaoyu Feng, Lei Lei, Jiaojiao Li, Songcheng Du, Chaoxiong Wu, Yihong Leng, Rui Song 0003, Mingwei Zhang, Chongxing Song, Shuyi Zhao, Zhiqiang Lang, Wei Wei 0008, Lei Zhang 0006, Renwei Dian, Tianci Shan, Anjing Guo, Chengguo Feng, Jinyang Liu, Mirko Agarla, Simone Bianco 0001, Marco Buzzelli, Luigi Celona, Raimondo Schettini, Jiang He, Yi Xiao, Jiajun Xiao, Qiangqiang Yuan, Jie Li 0022, Liangpei Zhang 0001, Taesung Kwon, Dohoon Ryu, Hyokyoung Bae, Hao-Hsiang Yang, Hua-En Chang, Zhi-Kai Huang, Wei-Ting Chen, Sy-Yen Kuo, Junyu Chen, Haiwei Li, Song Liu, Sabari Nathan, K. Uma, B. Sathya Bama, S. Mohamed Mansoor Roomi,;58;16;19;2022-01-01;
10.1109/CVPRW56347.2022.00090;Yuanhao Cai, Jing Lin, Zudi Lin, Haoqian Wang, Yulun Zhang, Hanspeter Pfister, Radu Timofte, Luc Van Gool,;8;11;4;2022-01-01;
10.1109/CVPR52688.2022.00216;Salma Abdel Magid, Zudi Lin, Donglai Wei 0001, Yulun Zhang, Jinjin Gu, Hanspeter Pfister,;6;0;4;2022-01-01;
10.1109/CVPR52688.2022.00561;Zixiang Zhao, Jiangshe Zhang 0001, Shuang Xu, Zudi Lin, Hanspeter Pfister,;5;4;3;2022-01-01;
10.1109/MCG.2021.3115413;Johanna Beyer, Yalong Yang 0001, Hanspeter Pfister,;3;2;2;2021-01-01;
10.1111/CGF.14320;Felix Gonda, Xueying Wang, Johanna Beyer, Markus Hadwiger, Jeff W. Lichtman, Hanspeter Pfister,;6;2;2;2021-06-01;
10.1111/CGF.14198;Sarah Schöttler, Yalong Yang 0001, Hanspeter Pfister, Benjamin Bach,;4;15;2;2021-09-01;
10.1145/3447647;Nanxuan Zhao, Quanlong Zheng, Jing Liao 0001, Ying Cao 0001, Hanspeter Pfister, Rynson W. H. Lau,;6;0;2;2022-11-30;
10.1109/TVCG.2020.3028948;Fritz Lekschas, Xinyi Zhou 0005, Wei Chen 0001, Nils Gehlenborg, Benjamin Bach, Hanspeter Pfister,;6;5;4;2021-02-01;
10.1109/TVCG.2020.3030454;Peter Rautek, Matej Mlejnek, Johanna Beyer, Jakob Troidl, Hanspeter Pfister, Thomas Theußl, Markus Hadwiger,;7;6;3;2021-02-01;
10.1109/TVCG.2020.3030427;Yalong Yang 0001, Maxime Cordeil, Johanna Beyer, Tim Dwyer, Kim Marriott, Hanspeter Pfister,;6;21;2;2021-02-01;
10.1109/PACIFICVIS52677.2021.00012;Spandan Madan, Zoya Bylinskii, Carolina Nobre, Matthew Tancik, Adrià Recasens, Kimberli Zhong, Sami Alsheikh, Aude Oliva, Frédo Durand, Hanspeter Pfister,;10;1;4;2021-04-01;
10.1145/3411764.3445649;Tica Lin, Rishi Singh, Yalong Yang 0001, Carolina Nobre, Johanna Beyer, Maurice A. Smith, Hanspeter Pfister,;7;0;2;2023-03-12;
10.1145/3411764.3445382;Carolina Nobre, Dylan Wootton, Zach Cutler, Lane Harrison, Hanspeter Pfister, Alexander Lex,;6;2;2;2021-05-06;
10.1109/ICCV48922.2021.00425;Salma Abdel Magid, Yulun Zhang, Donglai Wei 0001, Won-Dong Jang, Zudi Lin, Yun Fu 0001, Hanspeter Pfister,;7;17;3;2021-01-01;
10.1109/ICCV48922.2021.00424;Yulun Zhang, Donglai Wei 0001, Can Qin, Huan Wang 0014, Hanspeter Pfister, Yun Fu 0001,;6;14;3;2021-01-01;
10.1109/ISBI48211.2021.9434092;Felix Gonda, Donglai Wei 0001, Hanspeter Pfister,;3;0;1;2021-04-13;
10.1007/978-3-030-87193-2_16;Zudi Lin, Donglai Wei 0001, Mariela D. Petkova, Yuelong Wu, Zergham Ahmed, Krishna Swaroop K, Silin Zou, Nils Wendt, Jonathan Boulanger-Weill, Xueying Wang, Nagaraju Dhanyasi, Ignacio Arganda-Carreras, Florian Engert, Jeff Lichtman, Hanspeter Pfister,;15;5;6;2021-01-01;
10.1007/978-3-030-87237-3_35;Stanislav Lukyanenko, Won-Dong Jang, Donglai Wei 0001, Robbert Struyven, Yoon Kim, Brian D. Leahy, Helen Y. Yang, Alexander M. Rush, Dalit Ben-Yosef, Daniel Needleman, Hanspeter Pfister,;11;2;9;2021-01-01;
10.1007/978-3-030-87193-2_17;Donglai Wei 0001, Kisuk Lee, Hanyu Li, Ran Lu, J. Alexander Bae, Zequan Liu, Lifu Zhang, Márcia dos Santos, Zudi Lin, Thomas D. Uram, Xueying Wang, Ignacio Arganda-Carreras, Brian Matejek, Narayanan Kasthuri, Jeff Lichtman, Hanspeter Pfister,;16;3;10;2021-01-01;
10.1007/978-3-030-87193-2_58;Jiancheng Yang, Shixuan Gu, Donglai Wei 0001, Hanspeter Pfister, Bingbing Ni,;5;2;3;2021-01-01;
10.1007/978-3-030-87240-3_55;Jiancheng Yang, Yi He, Kaiming Kuang, Zudi Lin, Hanspeter Pfister, Bingbing Ni,;6;5;3;2021-01-01;
10.1111/CGF.13971;Fritz Lekschas, Brant Peterson, Daniel Haehn, Eric Ma, Nils Gehlenborg, Hanspeter Pfister,;6;16;4;2020-06-01;
10.1109/TVCG.2019.2934300;Michael Behrisch 0001, Tobias Schreck, Hanspeter Pfister,;3;8;2;2020-01-01;
10.1109/TVCG.2019.2934595;Sebastian Gehrmann, Hendrik Strobelt, Robert Krüger, Hanspeter Pfister, Alexander M. Rush,;5;27;3;2020-01-01;
10.1109/TVCG.2019.2934547;Robert Krüger, Johanna Beyer, Won-Dong Jang, Nam Wook Kim, Artem Sokolov, Peter K. Sorger, Hanspeter Pfister,;7;20;2;2020-01-01;
10.1109/TVCG.2019.2934555;Fritz Lekschas, Michael Behrisch 0001, Benjamin Bach, Peter Kerpedjiev, Nils Gehlenborg, Hanspeter Pfister,;6;13;3;2020-01-01;
10.1145/3313831.3376263;Min Lu 0002, Chufeng Wang, Joel Lanir, Nanxuan Zhao, Hanspeter Pfister, Daniel Cohen-Or, Hui Huang 0004,;7;0;1;2022-04-29;
10.1145/3313831.3376618;Nanxuan Zhao, Nam Wook Kim, Laura Mariah Herman, Hanspeter Pfister, Rynson W. H. Lau, Jose Echevarria, Zoya Bylinskii,;7;1;2;2022-04-29;
10.1109/CVPRW50498.2020.00501;Abhimanyu Talwar, Zudi Lin, Donglai Wei 0001, Yuesong Wu, Bowen Zheng, Jinglin Zhao, Won-Dong Jang, Xueying Wang, Jeff Lichtman, Hanspeter Pfister,;10;1;1;2020-06-01;
10.1007/978-3-030-58523-5_7;Zudi Lin, Donglai Wei 0001, Won-Dong Jang, Siyan Zhou, Xupeng Chen, Xueying Wang, Richard Schalek, Daniel R. Berger, Brian Matejek, Lee Kamentsky, Adi Suissa-Peleg, Daniel Haehn, Thouis R. Jones, Toufiq Parag, Jeff Lichtman, Hanspeter Pfister,;16;2;7;2020-01-01;
10.1007/978-3-030-59722-1_3;Brian D. Leahy, Won-Dong Jang, Helen Y. Yang, Robbert Struyven, Donglai Wei 0001, Zhe Sun, Kylie R. Lee, Charlotte Royston, Liz Cam, Yael Kalma, Foad Azem, Dalit Ben-Yosef, Hanspeter Pfister, Daniel Needleman,;14;7;3;2020-01-01;
10.1007/978-3-030-59722-1_1;Salma Abdel Magid, Won-Dong Jang, Denis Schapiro, Donglai Wei 0001, James Tompkin 0001, Peter K. Sorger, Hanspeter Pfister,;7;2;4;2020-01-01;
10.1007/978-3-030-59722-1_7;Donglai Wei 0001, Zudi Lin, Daniel Franco-Barranco, Nils Wendt, Xingyu Liu, Wenjie Yin, Xin Huang, Aarush Gupta, Won-Dong Jang, Xueying Wang, Ignacio Arganda-Carreras, Jeff W. Lichtman, Hanspeter Pfister,;13;24;8;2020-01-01;
10.1137/1.9781611974782.155;Avrim Blum, Ioannis Caragiannis, Nika Haghtalab, Ariel D. Procaccia, Eviatar B. Procaccia, Rohit Vaish,;6;2;4;2022-07-12;
10.1007/S10458-008-9073-6;Yoram Bachrach, Ariel Parnes, Ariel D. Procaccia, Jeffrey S. Rosenschein,;4;25;2;2009-10-01;
10.1007/S10115-021-01637-6;Nicholas Hoernle, Gregory Kehne, Ariel D. Procaccia, Kobi Gal,;4;0;3;2022-02-01;
10.1145/3490486.3538285;Yushi Bai, Uriel Feige, Paul Gölz, Ariel D. Procaccia,;4;2;4;2022-07-12;
10.1613/JAIR.1.12261;Anson Kahng, Simon Mackenzie, Ariel D. Procaccia,;3;10;3;2021-03-24;
10.1613/JAIR.1.12554;Ritesh Noothigattu, Nihar B. Shah, Ariel D. Procaccia,;3;8;2;2021-04-18;
10.1287/MNSC.2020.3666;Gerdus Benadè, Swaprava Nath, Ariel D. Procaccia, Nisarg Shah 0001,;4;0;1;2023-05-01;
10.1038/S41586-021-03788-6;Bailey Flanigan, Paul Gölz, Anupam Gupta 0001, Brett Hennig, Ariel D. Procaccia,;5;8;3;2021-08-26;
10.1073/PNAS.2010144118;Nika Haghtalab, Matthew O. Jackson, Ariel D. Procaccia,;3;2;4;2021-05-11;
10.1137/20M1313349;Hoon Oh, Ariel D. Procaccia, Warut Suksompong,;3;2;3;2022-01-01;
10.1145/3485012;Paul Gölz, Anson Kahng, Simon Mackenzie, Ariel D. Procaccia,;4;1;4;2021-12-01;
10.1145/3382131;Ariel D. Procaccia,;1;7;1;2020-03-20;
10.1287/OPRE.2019.1856;Avrim Blum, John P. Dickerson, Nika Haghtalab, Ariel D. Procaccia, Tuomas Sandholm, Ankit Sharma 0001,;6;0;2;2022-11-01;
10.1007/978-3-030-64793-3_2;Zheyuan Ryan Shi, Ariel D. Procaccia, Kevin S. Chan, Sridhar Venkatesan, Noam Ben-Asher, Nandi O. Leslie, Charles A. Kamhoua, Fei Fang,;8;1;4;2020-01-01;
10.1109/ICDM50108.2020.00026;Nicholas Hoernle, Gregory Kehne, Ariel D. Procaccia, Kobi Gal,;4;0;3;2020-11-01;
10.4230/LIPICS.ITCS.2020.65;Bernhard Haeupler, D. Ellis Hershkowitz, Anson Kahng, Ariel D. Procaccia,;4;0;1;2020-01-01;
10.1007/978-3-030-64946-3_26;Daniel Halpern 0002, Ariel D. Procaccia, Alexandros Psomas 0001, Nisarg Shah 0001,;4;12;3;2020-01-01;
10.1145/3391403;Péter Biró, Jason D. Hartline, Michael Ostrovsky, Ariel D. Procaccia,;4;0;1;2023-12-01;
10.1287/MNSC.2018.3026;John P. Dickerson, Ariel D. Procaccia, Tuomas Sandholm,;3;0;4;2023-06-01;
10.1145/3359283;Min Kyung Lee, Daniel Kusbit, Anson Kahng, Ji Tae Kim, Xinran Yuan, Allissa Chan, Daniel See, Ritesh Noothigattu, Siheon Lee, Alexandros Psomas 0001, Ariel D. Procaccia,;11;81;2;2019-11-01;
10.1145/3355902;Ioannis Caragiannis, David Kurokawa, Hervé Moulin 0001, Ariel D. Procaccia, Nisarg Shah 0001, Junxing Wang,;6;116;5;2019-09-01;
10.1145/3328526.3329578;Gerdus Benadè, Paul Gölz, Ariel D. Procaccia,;3;6;1;2019-06-17;
10.24963/IJCAI.2019/855;Nika Haghtalab, Simon Mackenzie, Ariel D. Procaccia, Oren Salzman, Siddhartha S. Srinivasa,;5;34;2;2020-11-01;
10.24963/IJCAI.2019/49;Jiafan He, Ariel D. Procaccia, Alexandros Psomas 0001, David Zeng,;4;10;5;2022-04-04;
10.1145/3166068;Kobi Gal, Ariel D. Procaccia, Moshe Mash, Yair Zick,;4;1;2;2018-02-01;
10.1145/3140756;David Kurokawa, Ariel D. Procaccia, Junxing Wang,;3;80;1;2018-02-01;
10.1145/3331033.3331038;Yiling Chen 0001, Chara Podimata, Ariel D. Procaccia, Nisarg Shah 0001,;4;6;2;2021-07-18;
10.1145/3274641;David Kurokawa, Ariel D. Procaccia, Nisarg Shah 0001,;3;18;2;2018-10-01;
10.1145/3219166.3219179;Gerdus Benade, Aleksandr M. Kazachkov, Ariel D. Procaccia, Christos-Alexandros Psomas,;4;20;1;2018-06-11;
10.1145/3219166.3219175;Yiling Chen 0001, Chara Podimata, Ariel D. Procaccia, Nisarg Shah 0001,;4;31;3;2018-06-11;
10.1007/978-3-030-04612-5_13;Paul Gölz, Anson Kahng, Simon Mackenzie, Ariel D. Procaccia,;4;20;1;2018-01-01;
10.1145/3131361;Ya akov (Kobi) Gal, Moshe Mash, Ariel D. Procaccia, Yair Zick,;4;31;2;2017-11-01;
10.1613/JAIR.5282;Ioannis Caragiannis, Swaprava Nath, Ariel D. Procaccia, Nisarg Shah 0001,;4;47;3;2017-01-01;
10.1007/S10115-017-1023-7;Nika Haghtalab, Aron Laszka, Ariel D. Procaccia, Yevgeniy Vorobeychik, Xenofon D. Koutsoukos,;5;0;2;2017-09-01;
10.1145/2909824.3020253;Stefanos Nikolaidis, Swaprava Nath, Ariel D. Procaccia, Siddhartha S. Srinivasa,;4;63;1;2017-03-06;
10.24963/IJCAI.2017/678;Ya akov (Kobi) Gal, Moshe Mash, Ariel D. Procaccia, Yair Zick,;4;21;2;2017-01-01;
10.24963/IJCAI.2017/56;Kijung Shin, Euiwoong Lee, Dhivya Eswaran, Ariel D. Procaccia,;4;0;1;2023-03-14;
10.1145/3033274.3085108;Gerdus Benade, Anson Kahng, Ariel D. Procaccia,;3;1;1;2017-06-20;
10.1145/3033274.3085107;Ariel D. Procaccia, Junxing Wang,;2;10;3;2019-12-01;
10.1016/J.ESWA.2022.117931;Gerson R. Santos, Antonio de Pádua Santos, Pavlos Protopapas, Tiago A. E. Ferreira,;4;0;2;2022-11-30;
10.1109/IJCNN55064.2022.9892232;Anwesh Bhattacharya, Marios Mattheakis, Pavlos Protopapas,;3;0;2;2022-01-01;
10.1109/IJCNN55064.2022.9891944;Henry Jin, Marios Mattheakis, Pavlos Protopapas,;3;0;1;2022-01-01;
10.1007/978-3-030-58592-1_39;Nicolás Astorga, Pablo Huijse, Pavlos Protopapas, Pablo A. Estévez,;4;1;4;2020-01-01;
10.1145/3394231.3397900;Wenying Wu, Panagiotis Michalatos, Pavlos Protopapas, Zheng Yang,;4;8;4;2020-07-06;
10.21105/JOSS.01931;Feiyu Chen, David Sondak, Pavlos Protopapas, Marios Mattheakis, Shuheng Liu, Devansh Agarwal, Marco Di Giovanni 0001,;7;0;1;2023-01-01;
10.1137/1.9781611975673.85;Belén Saldías-Fuentes, Pavlos Protopapas, Karim Pichara B.,;3;0;3;2019-01-01;
10.1109/IJCNN.2018.8489094;Jacob Reinier Maat, Nikos Gianniotis, Pavlos Protopapas,;3;0;1;2022-07-08;
10.1109/ICDM.2016.0143;Harikrishna Narasimhan, Weiwei Pan, Purushottam Kar, Pavlos Protopapas, Harish G. Ramaswamy,;5;6;1;2021-05-24;
10.1137/1.9781611974348.54;Xide Xia, Pavlos Protopapas, Finale Doshi-Velez,;3;10;1;2016-01-01;
10.1109/MCI.2014.2326100;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, José C. Príncipe, Pablo Zegers,;5;56;5;2014-01-01;
10.1109/TSP.2012.2204260;Pablo Huijse, Pablo A. Estévez, Pavlos Protopapas, Pablo Zegers, José Carlos Príncipe,;5;0;1;2021-01-01;
10.1109/LSP.2011.2141987;Pablo Huijse, Pablo A. Estévez, Pablo Zegers, José Carlos Príncipe, Pavlos Protopapas,;5;0;1;2021-01-01;
10.1109/MLSP.2011.6064635;Bibhu Prasad Mishra, José C. Príncipe, Pablo A. Estévez, Pavlos Protopapas,;4;0;3;2011-12-05;
10.1109/IJCNN.2010.5596557;Pablo A. Estévez, Pablo Huijse, Pablo Zegers, José C. Príncipe, Pavlos Protopapas,;5;0;4;2010-12-01;
10.1007/978-3-642-15939-8_27;Yuyang Wang, Roni Khardon, Pavlos Protopapas,;3;12;2;2010-10-25;
10.1007/S10994-008-5093-3;Umaa Rebbapragada, Pavlos Protopapas, Carla E. Brodley, Charles R. Alcock,;4;0;1;2021-01-01;
10.1002/SAM.10060;Dan Preston, Pavlos Protopapas, Carla E. Brodley,;3;7;3;2009-12-01;
10.1007/S00778-008-0111-4;Eamonn J. Keogh, Li Wei 0001, Xiaopeng Xi, Michail Vlachos, Sang-Hee Lee, Pavlos Protopapas,;6;0;1;2020-12-01;
10.1007/978-3-642-04174-7_32;Gabriel Wachman, Roni Khardon, Pavlos Protopapas, Charles R. Alcock,;4;23;3;2009-10-19;
10.1137/1.9781611972795.6;Dan Preston, Pavlos Protopapas, Carla E. Brodley,;3;3;3;2019-01-01;
10.18653/V1/2021.ACL-LONG.144;Matthew Finlayson, Aaron Mueller, Sebastian Gehrmann, Stuart M. Shieber, Tal Linzen, Yonatan Belinkov,;6;0;1;2023-01-01;
10.18653/V1/2020.BEA-1.1;Tovly Deutsch, Masoud Jasbi, Stuart M. Shieber,;3;45;2;2021-04-21;
10.18653/V1/D18-1356;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush,;3;0;1;2022-01-01;
10.1145/2996200;Reuth Mirsky, Ya akov (Kobi) Gal, Stuart M. Shieber,;3;14;3;2017-04-01;
10.18653/V1/D17-1298;Allen Schmaltz, Yoon Kim, Alexander M. Rush, Stuart M. Shieber,;4;28;1;2017-01-01;
10.18653/V1/D17-1239;Sam Wiseman, Stuart M. Shieber, Alexander M. Rush,;3;270;1;2017-01-01;
10.1609/AIMAG.V37I1.2646;Stuart M. Shieber,;1;5;1;2016-01-01;
10.18653/V1/D16-1255;Allen Schmaltz, Alexander M. Rush, Stuart M. Shieber,;3;19;1;2016-01-01;
10.18653/V1/N16-1114;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber,;3;84;1;2016-01-01;
10.3115/V1/P15-1137;Sam Wiseman, Alexander M. Rush, Stuart M. Shieber, Jason Weston,;4;2;2;2017-01-01;
10.1155/2011/251753;Heather Pon-Barry, Stuart M. Shieber,;2;0;1;2022-01-01;
10.1162/COLI_A_00005;Rebecca Nesson, Giorgio Satta, Stuart M. Shieber,;3;0;1;2016-01-01;
10.1007/978-3-642-02247-0_46;Swapna Reddy, Ya akov Gal, Stuart M. Shieber,;3;9;1;2009-10-15;
10.1016/J.ELERAP.2008.04.006;David C. Parkes, Michael O. Rabin, Stuart M. Shieber, Christopher Thorpe,;4;0;1;2023-01-01;
10.1017/S1351324906004311;Stuart M. Shieber, Rani Nelken,;2;6;1;2007-06-01;
10.1007/978-3-540-88655-6_3;Wendy T. Lucas, Stuart M. Shieber,;2;4;2;2008-01-01;
10.1016/J.JBI.2005.11.001;Griffin M. Weber, Lucila Ohno-Machado, Stuart M. Shieber,;3;4;2;2006-01-01;
10.1145/1151454.1151478;David C. Parkes, Michael O. Rabin, Stuart M. Shieber, Christopher Thorpe,;4;0;3;2022-01-01;
10.1145/604045.604103;Stuart M. Shieber, Ellie Baker,;2;17;1;2003-01-01;
10.1007/BF00132503;Ramesh Johari, Joe Marks, Ali Partovi, Stuart M. Shieber,;4;8;1;1997-01-01;
10.1145/262839.263039;Jon Christensen, Stacy Friedman, Joe Marks, Stuart M. Shieber,;4;6;1;1997-01-01;
10.1007/3-540-63938-1_76;Brad Andalman, Kathy Ryall, Wheeler Ruml, Joe Marks, Stuart M. Shieber,;5;4;3;1997-01-01;
10.1145/258734.258887;Joe Marks, Brad Andalman, Paul A. Beardsley, William T. Freeman, Sarah F. Gibson, Jessica K. Hodgins, T. Kang, Brian Mirtich, Hanspeter Pfister, Wheeler Ruml, Kathy Ryall, Joshua E. Seims, Stuart M. Shieber,;13;0;1;2022-10-29;
10.1145/263407.263521;Kathy Ryall, Joe Marks, Stuart M. Shieber,;3;62;1;1997-01-01;
10.1007/3-540-62495-3_62;Kathy Ryall, Joe Marks, Stuart M. Shieber,;3;16;2;1997-01-01;
10.1145/212332.212334;Jon Christensen, Joe Marks, Stuart M. Shieber,;3;0;2;2022-07-07;
10.1109/ICDAR.1995.602062;Kathy Ryall, Stuart M. Shieber, Joe Marks, Murray Mazer,;4;12;3;1995-01-01;
10.1145/175208.175217;Stuart M. Shieber,;1;73;1;1994-01-06;
10.1145/175208.175604;Stuart M. Shieber,;1;4;1;1994-01-06;
10.1111/J.1467-8640.1994.TB00003.X;Stuart M. Shieber,;1;19;1;2020-07-01;
10.1109/TBME.2021.3103201;Patrick Slade, Ayman Habib 0003, Jennifer L. Hicks, Scott L. Delp,;4;16;1;2022-02-01;
10.1126/SCIROBOTICS.ABG6594;Patrick Slade, Arjun Tambe, Mykel J. Kochenderfer,;3;0;3;2023-03-13;
10.1049/IET-CPS.2019.0045;Patrick Slade, Zachary N. Sunberg, Mykel J. Kochenderfer,;3;1;1;2020-03-01;
10.1109/ICRA.2019.8794436;Nathan Kau, Aaron Schultz, Natalie Ferrante, Patrick Slade,;4;2;3;2021-10-01;
10.1109/IROS.2017.8202242;Patrick Slade, Preston Culbertson, Zachary Sunberg, Mykel J. Kochenderfer,;4;0;2;2022-01-01;
10.1109/IROS.2017.8202154;Patrick Slade, Alex Gruebele, Zachary M. Hammond, Michael Raitor, Allison M. Okamura, Elliot Wright Hawkes,;6;23;2;2017-12-13;
10.1109/EMBC.2016.7591762;Aadeel Akhtar, Kyung Yun Choi, Michael Fatina, Jesse Cornman, Edward Wu, Joseph Sombeck, Chris Yim, Patrick Slade, Jason Lee, Jack Moore, Daniel Gonzales, Alvin Wu, Garrett Anderson, David Rotter, Cliff Shin, Timothy Bretl,;16;15;4;2016-10-13;
10.1109/ICRA.2015.7140105;Patrick Slade, Aadeel Akhtar, Mary Nguyen, Timothy Bretl,;4;68;1;2015-06-29;
10.1007/978-3-662-44196-1_16;Aadeel Akhtar, Mary Nguyen, Logan Wan, Brandon Boyce, Patrick Slade, Timothy Bretl,;6;18;1;2014-01-01;
10.1016/J.COSE.2022.102671;Palvi Aggarwal, Omkar Thakoor, Shahin Jabbari, Edward A. Cranford, Christian Lebiere, Milind Tambe, Cleotilde Gonzalez,;7;1;3;2022-06-01;
10.24963/IJCAI.2022/88;Adam Zychowski, Jacek Mandziuk, Elizabeth Bondi, Aravind Venugopal, Milind Tambe, Balaraman Ravindran,;6;0;2;2022-01-01;
10.48550/ARXIV.2210.00025;Siddhartha Banerjee, Sean R. Sinclair, Milind Tambe, Lily Xu, Christina Lee Yu,;5;0;2;2022-12-01;
10.1111/COGS.13013;Edward A. Cranford, Cleotilde Gonzalez, Palvi Aggarwal, Milind Tambe, Sarah Cooney, Christian Lebiere,;6;6;2;2021-07-01;
10.1080/24725854.2020.1798037;Bryan Wilder, Sze-Chuan Suen, Milind Tambe,;3;1;2;2020-01-01;
10.1145/3465416.3483292;Ramesha Karunasena, Mohammad Sarparajul Ambiya, Arunesh Sinha, Ruchit Nagar, Saachi Dalal, Hamid Abdullah, Divy Thakkar, Dhyanesh Narayanan, Milind Tambe,;9;0;3;2021-10-05;
10.1145/3447548.3467370;Jackson A. Killian, Arpita Biswas, Sanket Shah, Milind Tambe,;4;3;1;2021-08-14;
10.1609/AIMAG.V41I4.5296;Andrew Perrault, Fei Fang, Arunesh Sinha, Milind Tambe,;4;3;4;2020-12-01;
10.1016/J.SOCNET.2020.06.001;Lindsay E. Young, Jerome R. Mayaud, Sze-Chuan Suen, Milind Tambe, Eric Rice,;5;2;3;2020-10-01;
10.1111/TOPS.12513;Edward A. Cranford, Cleotilde Gonzalez, Palvi Aggarwal, Sarah Cooney, Milind Tambe, Christian Lebiere,;6;13;3;2020-07-01;
10.1007/978-3-030-64793-3_6;Omkar Thakoor, Shahin Jabbari, Palvi Aggarwal, Cleotilde Gonzalez, Milind Tambe, Phebe Vayanos,;6;3;3;2020-01-01;
10.1109/ICDE48307.2020.00198;Lily Xu, Shahrzad Gholami, Sara Mc Carthy, Bistra Dilkina, Andrew J. Plumptre, Milind Tambe, Rohit Singh, Mustapha Nsabuga, Joshua Mabonga, Margaret Driciru, Fred Wanyama, Aggrey Rwetsiba, Tom Okello, Eric Enyel,;14;0;1;2022-01-01;
10.1109/WACV45572.2020.9093284;Elizabeth Bondi, Raghav Jain, Palash Aggrawal, Saket Anand, Robert Hannaford, Ashish Kapoor, Jim Piavis, Shital Shah, Lucas Joppa, Bistra Dilkina, Milind Tambe,;11;19;4;2020-03-01;
10.1007/978-3-030-33432-1_9;Aaron Schlenker, Omkar Thakoor, Haifeng Xu, Fei Fang, Milind Tambe, Phebe Vayanos,;6;4;4;2020-01-01;
10.1145/3339399;Carla P. Gomes, Thomas G. Dietterich, Christopher Barrett, Jon Conrad, Bistra Dilkina, Stefano Ermon, Fei Fang, Andrew Farnsworth, Alan Fern, Xiaoli Z. Fern, Daniel Fink 0002, Douglas H. Fisher, Alexander Flecker, Daniel Freund 0001, Angela Fuller, John M. Gregoire, John E. Hopcroft, Steve Kelling, J. Zico Kolter, Warren B. Powell, Nicole D. Sintov, John S. Selker, Bart Selman, Daniel Sheldon, David B. Shmoys, Milind Tambe, Weng-Keen Wong, Christopher Wood, Xiaojian Wu, Yexiang Xue, Amulya Yadav, Abdul-Aziz Yakubu, Mary Lou Zeeman,;33;48;1;2019-09-01;
10.1609/AAAI.V33I01.33011658;Bryan Wilder, Bistra Dilkina, Milind Tambe,;3;0;3;2023-01-01;
10.1007/S00037-017-0160-4;Leslie G. Valiant,;1;5;1;2018-09-01;
10.1109/FOCS.2017.41;Leslie G. Valiant,;1;2;1;2017-11-10;
10.1137/100815530;Heng Guo 0001, Pinyan Lu, Leslie G. Valiant,;3;0;1;2023-08-01;
10.1162/NECO_A_00357;Leslie G. Valiant,;1;15;1;2012-12-01;
10.1016/J.JCSS.2010.06.012;Leslie G. Valiant,;1;94;1;2011-01-01;
10.1007/978-3-642-22006-7_60;Heng Guo 0001, Pinyan Lu, Leslie G. Valiant,;3;4;3;2011-07-11;
10.1007/978-3-642-12200-2_50;Leslie G. Valiant,;1;13;1;2010-06-18;
10.1145/1462153.1462156;Leslie G. Valiant,;1;79;2;2021-07-01;
10.1162/NECO.2009.08-08-851;Vitaly Feldman, Leslie G. Valiant,;2;12;2;2009-10-01;
10.1007/978-3-642-02017-9_1;Leslie G. Valiant,;1;0;1;2009-07-16;
10.1137/070682575;Leslie G. Valiant,;1;139;1;2007-12-01;
10.1007/978-3-540-87744-8_2;Leslie G. Valiant,;1;43;1;2008-01-01;
10.1007/978-3-540-74456-6_5;Leslie G. Valiant,;1;13;1;2007-01-01;
10.1007/S00422-006-0079-3;Leslie G. Valiant,;1;25;1;2006-09-01;
10.1109/FOCS.2006.7;Leslie G. Valiant,;1;15;1;2018-01-01;
10.1162/0899766053019890;Leslie G. Valiant,;1;34;1;2005-03-01;
10.1007/11533719_1;Leslie G. Valiant,;1;16;1;2005-01-01;
10.1007/11523468_1;Leslie G. Valiant,;1;18;1;2005-01-01;
10.1109/FOCS.2004.34;Leslie G. Valiant,;1;0;2;2021-01-01;
10.1145/602382.602410;Leslie G. Valiant,;1;32;1;2003-01-01;
10.1137/S0097539700377025;Leslie G. Valiant,;1;1;2;2022-01-01;
10.1145/380752.380785;Leslie G. Valiant,;1;26;3;2018-12-01;
10.1145/355483.355486;Leslie G. Valiant,;1;38;1;2000-01-01;
10.1023/A:1007678005361;Leslie G. Valiant,;1;21;1;1999-11-01;
10.1145/301250.301425;Leslie G. Valiant,;1;7;1;1999-01-01;
10.1145/279943.279999;Leslie G. Valiant,;1;8;1;1998-01-01;
10.1007/BFB0055091;Leslie G. Valiant,;1;5;1;1998-01-01;
10.1007/3-540-61863-5_29;Leslie G. Valiant,;1;0;1;1996-01-01;
