doi;coo_authors
;Difan Zou, Jingfeng Wu, Vladimir Braverman, Quanquan Gu, Dean P. Foster, Sham M. Kakade
;Xiyang Liu, Weihao Kong, Sham M. Kakade, Sewoong Oh
;Ruosong Wang, Yifan Wu, Ruslan Salakhutdinov, Sham M. Kakade
;Simon S. Du, Sham M. Kakade, Jason D. Lee, Shachar Lovett, Gaurav Mahajan, Wen Sun, Ruosong Wang
;Yuanhao Wang 0004, Ruosong Wang, Sham M. Kakade
;Difan Zou, Jingfeng Wu, Vladimir Braverman, Quanquan Gu, Sham M. Kakade
;Aditya Kusupati, Matthew Wallingford, Vivek Ramanujan, Raghav Somani, Jae Sung Park, Krishna Pillutla, Prateek Jain 0002, Sham M. Kakade, Ali Farhadi
;Jordan T. Ash, Surbhi Goel, Akshay Krishnamurthy, Sham M. Kakade
;Motoya Ohnishi, Isao Ishikawa, Kendall Lowrey, Masahiro Ikeda, Sham M. Kakade, Yoshinobu Kawahara
;Kaixuan Huang, Sham M. Kakade, Jason D. Lee, Qi Lei
;Baihe Huang, Kaixuan Huang, Sham M. Kakade, Jason D. Lee, Qi Lei, Runzhe Wang, Jiaqi Yang 0001
;Baihe Huang, Kaixuan Huang, Sham M. Kakade, Jason D. Lee, Qi Lei, Runzhe Wang, Jiaqi Yang 0001
;Difan Zou, Jingfeng Wu, Vladimir Braverman, Quanquan Gu, Dean P. Foster, Sham M. Kakade
;Yonathan Efroni, Sham M. Kakade, Akshay Krishnamurthy, Cyril Zhang
;Jingfeng Wu, Difan Zou, Vladimir Braverman, Quanquan Gu, Sham M. Kakade
;Benjamin L. Edelman, Surbhi Goel, Sham M. Kakade, Cyril Zhang
;Jordan T. Ash, Cyril Zhang, Surbhi Goel, Akshay Krishnamurthy, Sham M. Kakade
;Dylan J. Foster, Sham M. Kakade, Jian Qian, Alexander Rakhlin
;Justin Chan, Landon P. Cox, Dean P. Foster, Shyam Gollakota, Eric Horvitz, Joseph Jaeger, Sham M. Kakade, Tadayoshi Kohno, John Langford 0001, Jonathan Larson, Puneet Sharma, Sudheesh Singanamalla, Jacob E. Sunshine, Stefano Tessaro
10.1007/S10208-018-09409-5;Damek Davis, Dmitriy Drusvyatskiy, Sham M. Kakade, Jason D. Lee
;Naman Agarwal, Sham M. Kakade, Rahul Kidambi, Yin Tat Lee, Praneeth Netrapalli, Aaron Sidford
;Elad Hazan, Sham M. Kakade, Karan Singh
;Alekh Agarwal, Sham M. Kakade, Jason D. Lee, Gaurav Mahajan
;Alekh Agarwal, Sham M. Kakade, Lin F. Yang
;Simon S. Du, Sham M. Kakade, Ruosong Wang, Lin F. Yang
;Sanjeev Arora, Simon S. Du, Sham M. Kakade, Yuping Luo, Nikunj Saunshi
;Mark Braverman, Xinyi Chen, Sham M. Kakade, Karthik Narasimhan, Cyril Zhang, Yi Zhang
;Weihao Kong, Raghav Somani, Zhao Song 0002, Sham M. Kakade, Sewoong Oh
;Aditya Kusupati, Vivek Ramanujan, Raghav Somani, Mitchell Wortsman, Prateek Jain 0002, Sham M. Kakade, Ali Farhadi
;Colin Wei, Sham M. Kakade, Tengyu Ma 0001
;Alekh Agarwal, Mikael Henaff, Sham M. Kakade, Wen Sun
;Alekh Agarwal, Sham M. Kakade, Akshay Krishnamurthy, Wen Sun
;Chi Jin 0001, Sham M. Kakade, Akshay Krishnamurthy, Qinghua Liu
;Sham M. Kakade, Akshay Krishnamurthy, Kendall Lowrey, Motoya Ohnishi, Wen Sun
;Weihao Kong, Raghav Somani, Sham M. Kakade, Sewoong Oh
;Ruosong Wang, Simon S. Du, Lin F. Yang, Sham M. Kakade
;Kaiqing Zhang, Sham M. Kakade, Tamer Basar, Lin F. Yang
;Aditya Kusupati, Vivek Ramanujan, Raghav Somani, Mitchell Wortsman, Prateek Jain 0002, Sham M. Kakade, Ali Farhadi
;Weihao Kong, Raghav Somani, Zhao Song 0002, Sham M. Kakade, Sewoong Oh
;Simon S. Du, Wei Hu, Sham M. Kakade, Jason D. Lee, Qi Lei
;Sanjeev Arora, Simon S. Du, Sham M. Kakade, Yuping Luo, Nikunj Saunshi
;Colin Wei, Sham M. Kakade, Tengyu Ma 0001
;Preetum Nakkiran, Prayaag Venkat, Sham M. Kakade, Tengyu Ma 0001
;Justin Chan, Dean P. Foster, Shyam Gollakota, Eric Horvitz, Joseph Jaeger, Sham M. Kakade, Tadayoshi Kohno, John Langford 0001, Jonathan Larson, Sudheesh Singanamalla, Jacob E. Sunshine, Stefano Tessaro
;Ruosong Wang, Simon S. Du, Lin F. Yang, Sham M. Kakade
;Weihao Kong, Raghav Somani, Sham M. Kakade, Sewoong Oh
;Alekh Agarwal, Sham M. Kakade, Akshay Krishnamurthy, Wen Sun
;Sham M. Kakade, Akshay Krishnamurthy, Kendall Lowrey, Motoya Ohnishi, Wen Sun
;Chi Jin 0001, Sham M. Kakade, Akshay Krishnamurthy, Qinghua Liu
;Kaiqing Zhang, Sham M. Kakade, Tamer Basar, Lin F. Yang
;Alekh Agarwal, Mikael Henaff, Sham M. Kakade, Wen Sun
;Yu Bai, Minshuo Chen, Pan Zhou, Tuo Zhao, Jason D. Lee, Sham M. Kakade, Huan Wang, Caiming Xiong
;Ruosong Wang, Dean P. Foster, Sham M. Kakade
;Rong Ge 0001, Prateek Jain 0002, Sham M. Kakade, Rahul Kidambi, Dheeraj M. Nagaraj, Praneeth Netrapalli
;Kendall Lowrey, Aravind Rajeswaran, Sham M. Kakade, Emanuel Todorov, Igor Mordatch
;Naman Agarwal, Brian Bullins, Elad Hazan, Sham M. Kakade, Karan Singh
;Chelsea Finn, Aravind Rajeswaran, Sham M. Kakade, Sergey Levine
;Elad Hazan, Sham M. Kakade, Karan Singh, Abby Van Soest
;Ramya Korlakai Vinayak, Weihao Kong, Gregory Valiant, Sham M. Kakade
;John Thickstun, Zaïd Harchaoui, Dean P. Foster, Sham M. Kakade
;Rong Ge 0001, Sham M. Kakade, Rahul Kidambi, Praneeth Netrapalli
10.48550/ARXIV.2302.11101;Pantelis R. Vlachas, Petros Koumoutsakos
10.48550/ARXIV.2303.02189;Sebastian Kaltenbach, Phaedon-Stelios Koutsourelakis, Petros Koumoutsakos
10.48550/ARXIV.2303.03404;Lucas Amoudruz, Athena Economides, Georgios Arampatzis, Petros Koumoutsakos
10.48550/ARXIV.2303.04679;Petr Karnakov, Sergey Litvinov, Petros Koumoutsakos
10.1002/AISY.202100183;Lucas Amoudruz, Petros Koumoutsakos
10.1038/S42256-022-00464-W;Pantelis R. Vlachas, Georgios Arampatzis, Caroline Uhler, Petros Koumoutsakos
10.48550/ARXIV.2203.13319;Pascal Weber 0002, Daniel Wälchli, Mustafa Zeqiri, Petros Koumoutsakos
10.48550/ARXIV.2205.04611;Petr Karnakov, Sergey Litvinov, Petros Koumoutsakos
10.1561/2300000069;George J. Pappas, Kostas Daniilidis, Leonidas J. Guibas, Lydia E. Kavraki, Petros Koumoutsakos, Kostas J. Kyriakopoulos, John Lygeros, Michael S. Triantafyllou, Panagiotis Tsiotras
10.1038/S42256-020-00272-0;Guido Novati, Hugues Lascombes de Laroussilhe, Petros Koumoutsakos
10.1038/S42256-021-00293-3;Guido Novati, Hugues Lascombes de Laroussilhe, Petros Koumoutsakos
10.1038/S42256-021-00295-1;Guido Novati, Hugues Lascombes de Laroussilhe, Petros Koumoutsakos
;Pantelis R. Vlachas, Julija Zavadlav, Matej Praprotnik, Petros Koumoutsakos
;Peter Gunnarson, Ioannis Mandralis, Guido Novati, Petros Koumoutsakos, John O. Dabiri
;Petr Karnakov, Sergey Litvinov, Petros Koumoutsakos
;Ioannis Mandralis, Pascal Weber 0002, Guido Novati, Petros Koumoutsakos
;Hyunji Jane Bae, Petros Koumoutsakos
10.1016/J.CPC.2020.107298;Dmitry Alexeev, Lucas Amoudruz, Sergey Litvinov, Petros Koumoutsakos
10.1016/J.NEUNET.2020.02.016;Pantelis R. Vlachas, Jaideep Pathak, Brian R. Hunt, Themistoklis P. Sapsis, Michelle Girvan, Edward Ott, Petros Koumoutsakos
10.1145/3394277.3401856;Petr Karnakov, Fabian Wermelinger, Sergey Litvinov, Petros Koumoutsakos
10.1145/3394277.3401849;Daniel Wälchli, Sergio M. Martin, Athena Economides, Lucas Amoudruz, Georgios Arampatzis, Xin Bian, Petros Koumoutsakos
;Guido Novati, Hugues Lascombes de Laroussilhe, Petros Koumoutsakos
;Sergio M. Martin, Daniel Wälchli, Georgios Arampatzis, Petros Koumoutsakos
;Pantelis R. Vlachas, Georgios Arampatzis, Caroline Uhler, Petros Koumoutsakos
;Francesco Varoli, Guido Novati, Pantelis R. Vlachas, Petros Koumoutsakos
10.1016/J.JOCS.2019.02.005;Wonmin Byeon, Manuel Domínguez-Rodrigo, Georgios Arampatzis, Enrique Baquedano, José Yravedra, Miguel Ángel Maté-González, Petros Koumoutsakos
10.1109/TMI.2019.2902044;Jana Lipková, Panagiotis Angelikopoulos, Stephen Wu 0001, Esther Alberts, Benedikt Wiestler, Christian Diehl, Christine Preibisch, Thomas Pyka, Stephanie Combs, Panagiotis E. Hadjidoukas, Koen Van Leemput, Petros Koumoutsakos, John S. Lowengrub, Bjoern H. Menze
;Guido Novati, Petros Koumoutsakos
10.1145/3324989.3325725;Georgios Arampatzis, Daniel Wälchli, Pascal Weber 0002, Henri Rästas, Petros Koumoutsakos
10.1145/3324989.3325727;Petr Karnakov, Fabian Wermelinger, Michail Chatzimanolakis, Sergey Litvinov, Petros Koumoutsakos
;Xin Bian, Sergey Litvinov, Petros Koumoutsakos
;Steven L. Brunton, Bernd Noack, Petros Koumoutsakos
;Pantelis R. Vlachas, Jaideep Pathak, Brian R. Hunt, Themistoklis P. Sapsis, Michelle Girvan, Edward Ott, Petros Koumoutsakos
;Dmitry Alexeev, Lucas Amoudruz, Sergey Litvinov, Petros Koumoutsakos
10.1016/J.JOCS.2018.04.014;Sergey V. Kovalchuk, Valeria V. Krzhizhanovskaya, Petros Koumoutsakos, Eleni N. Chatzi, Michael Harold Lees, Jack J. Dongarra, Peter M. A. Sloot
10.1016/J.JOCS.2018.01.008;Fabian Wermelinger, Ursula Rasthofer, Panagiotis E. Hadjidoukas, Petros Koumoutsakos
10.1137/16M1107401;Georgios Arampatzis, Daniel Wälchli, Panagiotis Angelikopoulos, Stephen Wu 0001, Panagiotis E. Hadjidoukas, Petros Koumoutsakos
10.1137/17M1129684;Jonas Sukys, Ursula Rasthofer, Fabian Wermelinger, Panagiotis E. Hadjidoukas, Petros Koumoutsakos
;Wonmin Byeon, Qin Wang 0013, Rupesh Kumar Srivastava, Petros Koumoutsakos
10.1007/978-3-030-01270-0_46;Wonmin Byeon, Qin Wang 0013, Rupesh Kumar Srivastava, Petros Koumoutsakos
;Siddhartha Verma, Guido Novati, Petros Koumoutsakos
;Pantelis R. Vlachas, Wonmin Byeon, Zhong Y. Wan, Themistoklis P. Sapsis, Petros Koumoutsakos
;Jana Lipková, Panagiotis Angelikopoulos, Stephen Wu 0001, Esther Alberts, Benedikt Wiestler, Christian Diehl, Christine Preibisch, Thomas Pyka, Stephanie Combs, Panagiotis E. Hadjidoukas, Koen Van Leemput, Petros Koumoutsakos, John S. Lowengrub, Bjoern H. Menze
;Guido Novati, Lakshminarayanan Mahadevan, Petros Koumoutsakos
;Guido Novati, Petros Koumoutsakos
10.1109/CEC.2017.7969422;Siddhartha Verma, Panagiotis E. Hadjidoukas, Philipp Wirth, Petros Koumoutsakos
10.1016/J.PROCS.2017.05.275;Derek Groen, Bartosz Bosak, Valeria V. Krzhizhanovskaya, Alfons G. Hoekstra, Petros Koumoutsakos
10.1016/J.PROCS.2017.05.281;Petros Koumoutsakos, Eleni N. Chatzi, Valeria V. Krzhizhanovskaya, Michael Lees, Jack J. Dongarra, Peter M. A. Sloot
10.1016/J.PROCS.2017.05.158;Ursula Rasthofer, Fabian Wermelinger, P. Hadijdoukas, Petros Koumoutsakos
10.1016/J.PROCS.2017.05.166;Siddhartha Verma, Guido Novati, Flavio Noca, Petros Koumoutsakos
10.1145/3093172.3093226;Athena Economides, Lucas Amoudruz, Sergey Litvinov, Dmitry Alexeev, Sara Nizzero, Panagiotis E. Hadjidoukas, Diego Rossinelli, Petros Koumoutsakos
10.1145/3093172.3093232;Siddhartha Verma, Panagiotis E. Hadjidoukas, Philipp Wirth, Diego Rossinelli, Petros Koumoutsakos
;Petros Koumoutsakos, Michael Lees, Valeria V. Krzhizhanovskaya, Jack J. Dongarra, Peter M. A. Sloot
;Jonas Sukys, Ursula Rasthofer, Fabian Wermelinger, Panagiotis E. Hadjidoukas, Petros Koumoutsakos
;Wonmin Byeon, Qin Wang 0013, Rupesh Kumar Srivastava, Petros Koumoutsakos
;Lina Kulakova, Panagiotis Angelikopoulos, Panagiotis E. Hadjidoukas, Costas Papadimitriou, Petros Koumoutsakos
;Fabian Wermelinger, Babak Hejazialhosseini, Panagiotis E. Hadjidoukas, Diego Rossinelli, Petros Koumoutsakos
10.1016/J.JCP.2014.12.006;Panagiotis E. Hadjidoukas, Panagiotis Angelikopoulos, Costas Papadimitriou, Petros Koumoutsakos
10.1016/J.JCP.2014.09.029;Mads Mølholm Hejlesen, Petros Koumoutsakos, Anthony Leonard, Jens Honoré Walther
10.1016/J.JCP.2015.01.035;Diego Rossinelli, Babak Hejazialhosseini, Wim M. van Rees, Mattia Gazzola, Michael Bergdorf, Petros Koumoutsakos
10.1016/J.JCP.2014.11.033;Gerardo Tauriello, Petros Koumoutsakos
10.1007/978-3-662-48096-0_41;Panagiotis E. Hadjidoukas, Panagiotis Angelikopoulos, Lina Kulakova, Costas Papadimitriou, Petros Koumoutsakos
10.3233/978-1-61499-621-7-767;Panagiotis E. Hadjidoukas, Diego Rossinelli, Fabian Wermelinger, Jonas Sukys, Ursula Rasthofer, Christian Conti, Babak Hejazialhosseini, Petros Koumoutsakos
10.1145/2807591.2807677;Diego Rossinelli, Yu-Hang Tang, Kirill Lykov, Dmitry Alexeev, Massimo Bernaschi, Panagiotis E. Hadjidoukas, Mauro Bisson, Wayne Joubert, Christian Conti, George E. Karniadakis, Massimiliano Fatica, Igor Pivkin, Petros Koumoutsakos
10.1137/130943078;Mattia Gazzola, Babak Hejazialhosseini, Petros Koumoutsakos
10.1016/J.JCP.2012.11.030;Petros Koumoutsakos, Justin Feigelman
10.1137/130906441;Gerardo Tauriello, Petros Koumoutsakos
10.3233/978-1-61499-381-0-481;Wim M. van Rees, Diego Rossinelli, Panagiotis E. Hadjidoukas, Petros Koumoutsakos
10.1145/2503210.2504565;Diego Rossinelli, Babak Hejazialhosseini, Panagiotis E. Hadjidoukas, Costas Bekas, Alessandro Curioni, Adam Bertsch, Scott Futral, Steffen J. Schmidt, Nikolaus A. Adams, Petros Koumoutsakos
;Mario Paolucci, Donald Kossmann, Rosaria Conte, Paul Lukowicz, Panos Argyrakis, Ann Blandford, Giulia Bonelli, Stuart Anderson, Sara de Freitas, Bruce Edmonds, Nigel Gilbert, Markus H. Gross, Jörn Kohlhammer, Petros Koumoutsakos, Andreas Krause 0001, Björn-Ola Linnér, Philipp Slusallek, Olga Sorkine, Robert W. Sumner, Dirk Helbing
10.1016/J.JCP.2011.10.032;Christian Conti, Diego Rossinelli, Petros Koumoutsakos
10.1016/J.JCP.2011.12.015;Jens H. Walther, Matej Praprotnik, Evangelos M. Kotsalis, Petros Koumoutsakos
10.1109/SC.2012.66;Babak Hejazialhosseini, Diego Rossinelli, Christian Conti, Petros Koumoutsakos
10.1007/978-3-642-38718-0_22;Babak Hejazialhosseini, Christian Conti, Diego Rossinelli, Petros Koumoutsakos
10.1002/CPE.1639;Diego Rossinelli, Babak Hejazialhosseini, Michael Bergdorf, Petros Koumoutsakos
10.1016/J.JCP.2010.08.035;Basil Bayati, Philippe Chatelain, Petros Koumoutsakos
10.1016/J.JCP.2011.04.025;Mattia Gazzola, Philippe Chatelain, Wim M. van Rees, Petros Koumoutsakos
10.1016/J.JCP.2010.11.031;Wim M. van Rees, Anthony Leonard, D. I. Pullin, Petros Koumoutsakos
10.1137/100795930;Diego Rossinelli, Babak Hejazialhosseini, Daniele G. Spampinato, Petros Koumoutsakos
10.1016/J.CAMWA.2009.08.054;Evangelos M. Kotsalis, Itsuo Hanasaki, Jens H. Walther, Petros Koumoutsakos
10.1016/J.JCP.2009.12.035;Philippe Chatelain, Petros Koumoutsakos
10.1016/J.JCP.2010.07.021;Babak Hejazialhosseini, Diego Rossinelli, Michael Bergdorf, Petros Koumoutsakos
10.1016/J.JCP.2010.01.004;Diego Rossinelli, Michael Bergdorf, Georges-Henri Cottet, Petros Koumoutsakos
10.1007/978-3-642-19328-6_21;Philippe Chatelain, Mattia Gazzola, Stefan Kern, Petros Koumoutsakos
10.1186/1471-2105-10-75;Tobias Gebäck, Petros Koumoutsakos
10.1016/J.CPC.2008.10.020;Pedro Gonnet, Jens H. Walther, Petros Koumoutsakos
10.1016/J.JCP.2009.05.004;Basil Bayati, Philippe Chatelain, Petros Koumoutsakos
10.1371/JOURNAL.PCBI.1000623;Mattia Gazzola, Christoph J. Burckhardt, Basil Bayati, Martin Engelke, Urs F. Greber, Petros Koumoutsakos
10.1109/TEVC.2008.924423;Nikolaus Hansen, André S. P. Niederberger, Lino Guzzella, Petros Koumoutsakos
10.1007/978-3-642-03869-3_68;Diego Rossinelli, Michael Bergdorf, Babak Hejazialhosseini, Petros Koumoutsakos
10.1016/J.JCP.2008.01.009;Alexandre Dupuis, Philippe Chatelain, Petros Koumoutsakos
10.1016/J.JCP.2008.06.017;Simone Elke Hieber, Petros Koumoutsakos
10.1016/J.JCP.2008.05.016;Simone Elke Hieber, Petros Koumoutsakos
10.1016/J.JCP.2008.06.025;Petros Koumoutsakos
10.1007/S00371-008-0250-Z;Diego Rossinelli, Petros Koumoutsakos
10.1007/978-3-540-69387-1_26;Evangelos M. Kotsalis, Petros Koumoutsakos
10.1007/978-3-540-69387-1_19;Florian Milde, Michael Bergdorf, Petros Koumoutsakos
10.1145/1400468.1400539;Petros Koumoutsakos
10.1145/1401132.1401166;Petros Koumoutsakos, Georges-Henri Cottet, Diego Rossinelli
10.1007/978-3-540-92859-1_42;Philippe Chatelain, Alessandro Curioni, Michael Bergdorf, Diego Rossinelli, Wanda Andreoni, Petros Koumoutsakos
10.48550/ARXIV.2302.04288;Satyapriya Krishna, Jiaqi Ma, Himabindu Lakkaraju
10.1145/3514094.3534159;Jessica Dai, Sohini Upadhyay, Ulrich Aïvodji, Stephen H. Bach, Himabindu Lakkaraju
;Chirag Agarwal, Marinka Zitnik, Himabindu Lakkaraju
;Martin Pawelczyk, Chirag Agarwal, Shalmali Joshi, Sohini Upadhyay, Himabindu Lakkaraju
;Murtuza N. Shergadwala, Himabindu Lakkaraju, Krishnaram Kenthapadi
10.1145/3534678.3542617;Krishnaram Kenthapadi, Himabindu Lakkaraju, Pradeep Natarajan, Mehrnoosh Sameki
;Elita A. Lobo, Harvineet Singh, Marek Petrik, Cynthia Rudin, Himabindu Lakkaraju
;Satyapriya Krishna, Tessa Han, Alex Gu, Javin Pombra, Shahin Jabbari, Steven Wu 0001, Himabindu Lakkaraju
;Himabindu Lakkaraju, Dylan Slack, Yuxin Chen, Chenhao Tan, Sameer Singh 0001
10.48550/ARXIV.2203.06768;Martin Pawelczyk, Teresa Datta, Johannes van den Heuvel, Gjergji Kasneci, Himabindu Lakkaraju
10.48550/ARXIV.2203.06877;Chirag Agarwal, Nari Johnson, Martin Pawelczyk, Satyapriya Krishna, Eshika Saxena, Marinka Zitnik, Himabindu Lakkaraju
10.48550/ARXIV.2205.07277;Jessica Dai, Sohini Upadhyay, Ulrich Aïvodji, Stephen H. Bach, Himabindu Lakkaraju
10.48550/ARXIV.2206.01254;Tessa Han, Suraj Srinivas, Himabindu Lakkaraju
10.48550/ARXIV.2206.02868;Murtuza N. Shergadwala, Himabindu Lakkaraju, Krishnaram Kenthapadi
10.48550/ARXIV.2206.07144;Suraj Srinivas, Kyle Matoba, Himabindu Lakkaraju, François Fleuret
10.48550/ARXIV.2206.11104;Chirag Agarwal, Eshika Saxena, Satyapriya Krishna, Martin Pawelczyk, Nari Johnson, Isha Puri, Marinka Zitnik, Himabindu Lakkaraju
10.48550/ARXIV.2207.04154;Dylan Slack, Satyapriya Krishna, Himabindu Lakkaraju, Sameer Singh 0001
10.48550/ARXIV.2208.09339;Chirag Agarwal, Owen Queen, Himabindu Lakkaraju, Marinka Zitnik
10.48550/ARXIV.2211.05427;Martin Pawelczyk, Himabindu Lakkaraju, Seth Neel
;Aida Rahmattalabi, Shahin Jabbari, Himabindu Lakkaraju, Phebe Vayanos, Max Izenberg, Ryan Brown, Eric Rice, Milind Tambe
10.1145/3461702.3462602;Tom Sühr, Sophie Hilgard, Himabindu Lakkaraju
10.1145/3459637.3482497;Himabindu Lakkaraju
;Sushant Agarwal, Shahin Jabbari, Chirag Agarwal, Sohini Upadhyay, Steven Wu 0001, Himabindu Lakkaraju
;Alexis Ross, Himabindu Lakkaraju, Osbert Bastani
;Dylan Slack, Anna Hilgard, Himabindu Lakkaraju, Sameer Singh 0001
;Dylan Slack, Anna Hilgard, Sameer Singh 0001, Himabindu Lakkaraju
;Sohini Upadhyay, Shalmali Joshi, Himabindu Lakkaraju
;Chirag Agarwal, Himabindu Lakkaraju, Marinka Zitnik
;Sushant Agarwal, Shahin Jabbari, Chirag Agarwal, Sohini Upadhyay, Zhiwei Steven Wu, Himabindu Lakkaraju
;Chirag Agarwal, Himabindu Lakkaraju, Marinka Zitnik
;Sohini Upadhyay, Shalmali Joshi, Himabindu Lakkaraju
;Dylan Slack, Sophie Hilgard, Himabindu Lakkaraju, Sameer Singh 0001
;Chirag Agarwal, Marinka Zitnik, Himabindu Lakkaraju
;Martin Pawelczyk, Shalmali Joshi, Chirag Agarwal, Sohini Upadhyay, Himabindu Lakkaraju
;Dylan Slack, Sophie Hilgard, Sameer Singh 0001, Himabindu Lakkaraju
;Jessica Dai, Sohini Upadhyay, Stephen H. Bach, Himabindu Lakkaraju
10.1145/3375627.3375833;Himabindu Lakkaraju, Osbert Bastani
10.1145/3375627.3375830;Dylan Slack, Sophie Hilgard, Emily Jia, Sameer Singh 0001, Himabindu Lakkaraju
;Himabindu Lakkaraju, Nino Arsov, Osbert Bastani
;Kaivalya Rawal, Himabindu Lakkaraju
;Aida Rahmattalabi, Shahin Jabbari, Himabindu Lakkaraju, Phebe Vayanos, Eric Rice, Milind Tambe
;Dylan Slack, Sophie Hilgard, Sameer Singh 0001, Himabindu Lakkaraju
;Kaivalya Rawal, Himabindu Lakkaraju
;Alexis Ross, Himabindu Lakkaraju, Osbert Bastani
;Sean McGrath, Parth Mehta 0003, Alexandra Zytek, Isaac Lage, Himabindu Lakkaraju
;Himabindu Lakkaraju, Nino Arsov, Osbert Bastani
;Tom Sühr, Sophie Hilgard, Himabindu Lakkaraju
;Kaivalya Rawal, Ece Kamar, Himabindu Lakkaraju
10.1145/3306618.3314229;Himabindu Lakkaraju, Ece Kamar, Rich Caruana, Jure Leskovec
;Dylan Slack, Sophie Hilgard, Emily Jia, Sameer Singh 0001, Himabindu Lakkaraju
;Himabindu Lakkaraju, Osbert Bastani
;Himabindu Lakkaraju
;Himabindu Lakkaraju, Ece Kamar, Rich Caruana, Eric Horvitz
;Himabindu Lakkaraju, Cynthia Rudin
10.1145/3097983.3098066;Himabindu Lakkaraju, Jon M. Kleinberg, Jure Leskovec, Jens Ludwig, Sendhil Mullainathan
;Himabindu Lakkaraju, Ece Kamar, Rich Caruana, Jure Leskovec
10.1145/2939672.2939874;Himabindu Lakkaraju, Stephen H. Bach, Jure Leskovec
;Himabindu Lakkaraju, Jure Leskovec
;Himabindu Lakkaraju, Ece Kamar, Rich Caruana, Eric Horvitz
;Himabindu Lakkaraju, Cynthia Rudin
;Yilun Wang, Himabindu Lakkaraju, Michal Kosinski, Jure Leskovec
10.1145/2783258.2788620;Himabindu Lakkaraju, Everaldo Aguiar, Carl Shan, David Miller, Nasir Bhanpuri, Rayid Ghani, Kecia L. Addison
10.1145/2723576.2723619;Everaldo Aguiar, Himabindu Lakkaraju, Nasir Bhanpuri, David Miller, Ben Yuhas, Kecia L. Addison
10.1137/1.9781611974010.21;Himabindu Lakkaraju, Jure Leskovec, Jon M. Kleinberg, Sendhil Mullainathan
;Himabindu Lakkaraju, Julian J. McAuley, Jure Leskovec
10.1109/ICDM.2012.54;Himabindu Lakkaraju, Indrajit Bhattacharya, Chiranjib Bhattacharyya
10.1145/2187980.2188123;Himabindu Lakkaraju, Hyung-Il Ahn
;Himabindu Lakkaraju, Indrajit Bhattacharya, Chiranjib Bhattacharyya
10.1145/2063576.2063915;Himabindu Lakkaraju, Jitendra Ajmera
10.1137/1.9781611972818.43;Himabindu Lakkaraju, Chiranjib Bhattacharyya, Indrajit Bhattacharya, Srujana Merugu
10.1145/1963192.1963230;Himabindu Lakkaraju, Angshu Rai, Srujana Merugu
10.1016/J.GPB.2021.10.007;Zhongyang Liu, Honglei Li, Zhaoyu Jin, Yang Li, Feifei Guo, Yangzhige He, Xinyue Liu, Yaning Qi, Liying Yuan, Fuchu He, Dong Li 0018
10.1145/354644.354654;John W. Byers, Michael Frumin, Gavin B. Horn, Michael Luby, Michael Mitzenmacher, Alex Roetter, William Shaver
10.1145/3371934.3371960;John W. Byers, Michael Luby, Michael Mitzenmacher
10.1145/1133553.1133560;John W. Byers, Gu-In Kwon, Michael Luby, Michael Mitzenmacher
10.1109/TIT.2004.839499;Michael Luby, Michael Mitzenmacher
10.1109/JSAC.2002.803998;John W. Byers, Gavin B. Horn, Michael Luby, Michael Mitzenmacher, William Shaver
10.1109/JSAC.2002.803996;John W. Byers, Michael Luby, Michael Mitzenmacher
10.1109/18.910575;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman
10.1109/18.910576;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman
10.1109/INFCOM.2001.916308;John W. Byers, Michael Luby, Michael Mitzenmacher
10.1109/INFCOM.1999.749293;John W. Byers, Michael Luby, Michael Mitzenmacher
10.1145/285237.285258;John W. Byers, Michael Luby, Michael Mitzenmacher, Ashutosh Rege
;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi
10.1145/276698.276756;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman
10.1145/258533.258573;Michael Luby, Michael Mitzenmacher, Mohammad Amin Shokrollahi, Daniel A. Spielman, Volker Stemann
10.1109/EUROSP.2017.46;Michael T. Goodrich, Evgenios M. Kornaropoulos, Michael Mitzenmacher, Roberto Tamassia
10.1145/3034786.3056115;David Eppstein, Michael T. Goodrich, Michael Mitzenmacher, Manuel R. Torres
10.1007/978-3-319-45741-3_2;Michael T. Goodrich, Evgenios M. Kornaropoulos, Michael Mitzenmacher, Roberto Tamassia
10.1007/978-3-319-45871-7_18;David Eppstein, Michael T. Goodrich, Jenny Lam, Nil Mamano, Michael Mitzenmacher, Manuel R. Torres
10.1137/1.9781611974317;Michael T. Goodrich, Michael Mitzenmacher
